"timestamp","id","sub_id","dpf_fase_1","dpf_fase_2","dpf_fase_3","thd_corrente_fase_1","thd_corrente_fase_2","thd_corrente_fase_3","thd_tensione_l_n_fase_1","thd_tensione_l_n_fase_2","thd_tensione_l_n_fase_3","bilancio_energia_attiva_di_sistema","componente_0_corrente_fase_1","componente_0_corrente_fase_2","componente_0_corrente_fase_3","contatore_di_installazione","contatore_di_misura","corrente_di_neutro","corrente_di_sistema","corrente_fase_1","corrente_fase_2","corrente_fase_3","energia_apparente_importata_sistema","energia_attiva_importata_di_sistema","energia_attiva_importata_fase_1","energia_attiva_importata_fase_2","energia_attiva_importata_fase_3","energia_reattiva_induttiva_importata_fase_1","energia_reattiva_induttiva_importata_fase_2","energia_reattiva_induttiva_importata_fase_3","energia_reattiva_induttiva_importata_sistema","fattore_di_potenza_di_sistema","fattore_di_potenza_fase_1","fattore_di_potenza_fase_2","fattore_di_potenza_fase_3","frequenza","numero_seriale","o10o_componente_corrente_fase_1","o10o_componente_corrente_fase_2","o10o_componente_corrente_fase_3","o11o_componente_corrente_fase_1","o11o_componente_corrente_fase_2","o11o_componente_corrente_fase_3","o12o_componente_corrente_fase_1","o12o_componente_corrente_fase_2","o12o_componente_corrente_fase_3","o13o_componente_corrente_fase_1","o13o_componente_corrente_fase_2","o13o_componente_corrente_fase_3","o14o_componente_corrente_fase_1","o14o_componente_corrente_fase_2","o14o_componente_corrente_fase_3","o15o_componente_corrente_fase_1","o15o_componente_corrente_fase_2","o15o_componente_corrente_fase_3","o1o_componente_corrente_fase_1","o1o_componente_corrente_fase_2","o1o_componente_corrente_fase_3","o2o_componente_corrente_fase_1","o2o_componente_corrente_fase_2","o2o_componente_corrente_fase_3","o3o_componente_corrente_fase_1","o3o_componente_corrente_fase_2","o3o_componente_corrente_fase_3","o4o_componente_corrente_fase_1","o4o_componente_corrente_fase_2","o4o_componente_corrente_fase_3","o5o_componente_corrente_fase_1","o5o_componente_corrente_fase_2","o5o_componente_corrente_fase_3","o6o_componente_corrente_fase_1","o6o_componente_corrente_fase_2","o6o_componente_corrente_fase_3","o7o_componente_corrente_fase_1","o7o_componente_corrente_fase_2","o7o_componente_corrente_fase_3","o8o_componente_corrente_fase_1","o8o_componente_corrente_fase_2","o8o_componente_corrente_fase_3","o9o_componente_corrente_fase_1","o9o_componente_corrente_fase_2","o9o_componente_corrente_fase_3","potenza_attiva_di_sistema","potenza_attiva_fase_1","potenza_attiva_fase_2","potenza_attiva_fase_3","tensione_di_linea_l_l_12","tensione_di_linea_l_l_23","tensione_di_linea_l_l_31","tensione_di_sistema","tensione_l_n_fase_1","tensione_l_n_fase_2","tensione_l_n_fase_3"
"2023-10-11T21:59:48.576Z","2023","10","0","0","0","0","0","0","1.465999960899353","1.4880000352859497","1.5429999828338623","1952.408935546875","0","0","0","5215.2998046875","1865.5","0.0729999989271164","-0.024000000208616257","0","0","-0.0729999989271164","0","1952.4100341796875","679.8941040039062","657.982421875","622.289794921875","79.44599914550781","102.88760375976562","76.75879669189453","259.5008850097656","0.009999999776482582","0","0","0.009999999776482582","50.04999923706055","K542T30038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.00017800000205170363","0","0","-0.00017800000205170363","406.3869934082031","406.7139892578125","404.53900146484375","405.9079895019531","233.14500427246094","235.3000030517578","234.33900451660156"
"2023-10-11T21:59:19.910Z","2023","10","0","0","0","0","0","0","1.659000039100647","1.6679999828338623","1.6820000410079956","1952.408935546875","0","0","0","5215.2998046875","1865.5","0.0729999989271164","-0.024000000208616257","0","0","-0.07400000095367432","0","1952.4100341796875","679.8941040039062","657.982421875","622.289794921875","79.44599914550781","102.88760375976562","76.75879669189453","259.5008850097656","0.008999999612569809","0","0","0.00800000037997961","50.040000915527344","K542T30038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.0001539999939268455","0","0","-0.0001539999939268455","406.4079895019531","406.71600341796875","404.7409973144531","405.989990234375","233.5019989013672","235.25599670410156","234.4199981689453"
"2023-10-11T21:58:50.491Z","2023","10","0","0","0","0","0","0","1.5299999713897705","1.5880000591278076","1.6690000295639038","1952.408935546875","0","0","0","5215.2998046875","1865.5","0.0729999989271164","-0.024000000208616257","0","0","-0.07400000095367432","0","1952.4100341796875","679.8941040039062","657.982421875","622.289794921875","79.44599914550781","102.88760375976562","76.75879669189453","259.5008850097656","0.008999999612569809","0","0","0.008999999612569809","50.060001373291016","K542T30038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.00016199999663513154","0","0","-0.00016199999663513154","406.4750061035156","406.8160095214844","404.8320007324219","406.0690002441406","233.4720001220703","235.31300354003906","234.47900390625"
"2023-10-11T21:58:21.668Z","2023","10","0","0","0","0","0","0","1.5859999656677246","1.6549999713897705","1.715999960899353","1952.408935546875","0","0","0","5215.2998046875","1865.5","0.0729999989271164","-0.024000000208616257","0","0","-0.0729999989271164","0","1952.4100341796875","679.8941040039062","657.982421875","622.289794921875","79.44599914550781","102.88760375976562","76.75879669189453","259.5008850097656","0.008999999612569809","0","0","0.009999999776482582","50.04999923706055","K542T30038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.00017800000205170363","0","0","-0.00017800000205170363","406.72198486328125","407.125","404.99798583984375","406.30999755859375","233.8000030517578","235.4720001220703","234.62100219726562"
"2023-10-11T21:57:52.860Z","2023","10","0","0","0","0","0","0","1.496999979019165","1.5049999952316284","1.5520000457763672","1952.408935546875","0","0","0","5215.2998046875","1865.5","0.0729999989271164","-0.024000000208616257","0","0","-0.0729999989271164","0","1952.4100341796875","679.8941040039062","657.982421875","622.289794921875","79.44599914550781","102.88760375976562","76.75879669189453","259.5008850097656","0.009999999776482582","0","0","0.009999999776482582","50.060001373291016","K542T30038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.0001900000061141327","0","0","-0.0001900000061141327","406.6929931640625","406.95599365234375","404.99798583984375","406.2439880371094","233.6320037841797","235.36700439453125","234.56700134277344"
"2023-10-11T21:57:23.568Z","2023","10","0","0","0","0","0","0","1.6690000295639038","1.690000057220459","1.7000000476837158","1952.408935546875","0","0","0","5215.2998046875","1865.5","0.0729999989271164","-0.024000000208616257","0","0","-0.07400000095367432","0","1952.4100341796875","679.8941040039062","657.982421875","622.289794921875","79.44599914550781","102.88760375976562","76.75879669189453","259.5008850097656","0.00800000037997961","0","0","0.00800000037997961","50.060001373291016","K542T30038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.00015300000086426735","0","0","-0.0001939999929163605","406.6700134277344","406.8800048828125","404.9389953613281","406.1910095214844","233.66799926757812","235.30999755859375","234.51800537109375"
"2023-10-11T21:56:54.509Z","2023","10","0","0","0","0","0","0","1.5420000553131104","1.5549999475479126","1.5839999914169312","1952.408935546875","0","0","0","5215.2998046875","1865.5","0.0729999989271164","-0.024000000208616257","0","0","-0.07400000095367432","0","1952.4100341796875","679.8941040039062","657.982421875","622.289794921875","79.44599914550781","102.88760375976562","76.75879669189453","259.5008850097656","0.008999999612569809","0","0","0.00800000037997961","50.060001373291016","K542T30038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.00015100000018719584","0","0","-0.00015100000018719584","406.5889892578125","406.8370056152344","405.0459899902344","406.1860046386719","233.74000549316406","235.3280029296875","234.5500030517578"
"2023-10-11T21:56:25.859Z","2023","10","0","0","0","0","0","0","1.659000039100647","1.6820000410079956","1.6150000095367432","1952.408935546875","0","0","0","5215.2998046875","1865.5","0.0729999989271164","-0.024000000208616257","0","0","-0.07400000095367432","0","1952.4100341796875","679.8941040039062","657.982421875","622.289794921875","79.44599914550781","102.88760375976562","76.75879669189453","259.5008850097656","0.008999999612569809","0","0","0.008999999612569809","50.060001373291016","K542T30038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.00017299999308306724","0","0","-0.00017299999308306724","406.72698974609375","407.0469970703125","405.14300537109375","406.3330078125","233.8209991455078","235.37899780273438","234.6529998779297"
"2023-10-11T21:55:56.539Z","2023","10","0","0","0","0","0","0","1.5809999704360962","1.5700000524520874","1.6230000257492065","1952.408935546875","0","0","0","5215.2001953125","1865.5","0.0729999989271164","-0.024000000208616257","0","0","-0.07400000095367432","0","1952.4100341796875","679.8941040039062","657.982421875","622.289794921875","79.44599914550781","102.88760375976562","76.75879669189453","259.5008850097656","0.010999999940395355","0","0","0.010999999940395355","50.060001373291016","K542T30038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.0001990000018849969","0","0","-0.0001990000018849969","406.01800537109375","406.33599853515625","404.4630126953125","405.635009765625","233.5919952392578","235.05999755859375","234.2550048828125"
"2023-10-11T21:55:27.485Z","2023","10","0","0","0","0","0","0","1.5440000295639038","1.597000002861023","1.6610000133514404","1952.408935546875","0","0","0","5215.2001953125","1865.4000244140625","0.0729999989271164","-0.024000000208616257","0","0","-0.07400000095367432","0","1952.4100341796875","679.8941040039062","657.982421875","622.289794921875","79.44599914550781","102.88760375976562","76.75879669189453","259.5008850097656","0.008999999612569809","0","0","0.008999999612569809","50.04999923706055","K542T30038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.00016199999663513154","0","0","-0.00016900000628083944","406.10101318359375","406.4549865722656","404.51800537109375","405.718994140625","233.51499938964844","235.11300659179688","234.30799865722656"
