"timestamp","id","sub_id","dpf_fase_1","dpf_fase_2","dpf_fase_3","thd_corrente_fase_1","thd_corrente_fase_2","thd_corrente_fase_3","thd_tensione_l_n_fase_1","thd_tensione_l_n_fase_2","thd_tensione_l_n_fase_3","bilancio_energia_attiva_di_sistema","componente_0_corrente_fase_1","componente_0_corrente_fase_2","componente_0_corrente_fase_3","contatore_di_installazione","contatore_di_misura","corrente_di_neutro","corrente_di_sistema","corrente_fase_1","corrente_fase_2","corrente_fase_3","energia_apparente_importata_sistema","energia_attiva_importata_di_sistema","energia_attiva_importata_fase_1","energia_attiva_importata_fase_2","energia_attiva_importata_fase_3","energia_reattiva_induttiva_importata_fase_1","energia_reattiva_induttiva_importata_fase_2","energia_reattiva_induttiva_importata_fase_3","energia_reattiva_induttiva_importata_sistema","fattore_di_potenza_di_sistema","fattore_di_potenza_fase_1","fattore_di_potenza_fase_2","fattore_di_potenza_fase_3","frequenza","numero_seriale","o10o_componente_corrente_fase_1","o10o_componente_corrente_fase_2","o10o_componente_corrente_fase_3","o11o_componente_corrente_fase_1","o11o_componente_corrente_fase_2","o11o_componente_corrente_fase_3","o12o_componente_corrente_fase_1","o12o_componente_corrente_fase_2","o12o_componente_corrente_fase_3","o13o_componente_corrente_fase_1","o13o_componente_corrente_fase_2","o13o_componente_corrente_fase_3","o14o_componente_corrente_fase_1","o14o_componente_corrente_fase_2","o14o_componente_corrente_fase_3","o15o_componente_corrente_fase_1","o15o_componente_corrente_fase_2","o15o_componente_corrente_fase_3","o1o_componente_corrente_fase_1","o1o_componente_corrente_fase_2","o1o_componente_corrente_fase_3","o2o_componente_corrente_fase_1","o2o_componente_corrente_fase_2","o2o_componente_corrente_fase_3","o3o_componente_corrente_fase_1","o3o_componente_corrente_fase_2","o3o_componente_corrente_fase_3","o4o_componente_corrente_fase_1","o4o_componente_corrente_fase_2","o4o_componente_corrente_fase_3","o5o_componente_corrente_fase_1","o5o_componente_corrente_fase_2","o5o_componente_corrente_fase_3","o6o_componente_corrente_fase_1","o6o_componente_corrente_fase_2","o6o_componente_corrente_fase_3","o7o_componente_corrente_fase_1","o7o_componente_corrente_fase_2","o7o_componente_corrente_fase_3","o8o_componente_corrente_fase_1","o8o_componente_corrente_fase_2","o8o_componente_corrente_fase_3","o9o_componente_corrente_fase_1","o9o_componente_corrente_fase_2","o9o_componente_corrente_fase_3","potenza_attiva_di_sistema","potenza_attiva_fase_1","potenza_attiva_fase_2","potenza_attiva_fase_3","tensione_di_linea_l_l_12","tensione_di_linea_l_l_23","tensione_di_linea_l_l_31","tensione_di_sistema","tensione_l_n_fase_1","tensione_l_n_fase_2","tensione_l_n_fase_3"
"2023-09-12T21:59:55.482Z","2023","09","0","0","0","0","0","0","0.8379999995231628","0.8840000033378601","0.843999981880188","2359.878173828125","0","0","0","4501.2001953125","948","0.007000000216066837","0","0","0","0","0","2359.878173828125","739.6409912109375","841.1945190429688","779.0123291015625","12.464500427246094","20.11829948425293","15.010299682617188","40.097801208496094","0","0","0","0","50.04999923706055","K542T60040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","407.6239929199219","406.8919982910156","405.9469909667969","406.843994140625","234.47999572753906","235.50100708007812","234.51400756835938"
"2023-09-12T21:59:26.366Z","2023","09","0","0","0","0","0","0","0.8560000061988831","0.9079999923706055","0.7990000247955322","2359.878173828125","0","0","0","4501.2001953125","948","0.007000000216066837","0","0","0","0","0","2359.878173828125","739.6409912109375","841.1945190429688","779.0123291015625","12.464500427246094","20.11829948425293","15.010299682617188","40.097801208496094","0","0","0","0","50.04999923706055","K542T60040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","407.8500061035156","407.0830078125","406.3760070800781","407.1619873046875","234.6840057373047","235.6199951171875","234.80499267578125"
"2023-09-12T21:58:57.484Z","2023","09","0","0","0","0","0","0","0.9020000100135803","0.8899999856948853","0.8740000128746033","2359.878173828125","0","0","0","4501.10009765625","948","0.007000000216066837","0","0","0","0","0","2359.878173828125","739.6409912109375","841.1945190429688","779.0123291015625","12.464500427246094","20.11829948425293","15.010299682617188","40.097801208496094","0","0","0","0","50.04999923706055","K542T60040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","408.44000244140625","407.7130126953125","406.9129943847656","407.7120056152344","235.0850067138672","236.0240020751953","235.13900756835938"
"2023-09-12T21:58:28.691Z","2023","09","0","0","0","0","0","0","0.8349999785423279","0.8640000224113464","0.7639999985694885","2359.878173828125","0","0","0","4501.10009765625","948","0.007000000216066837","0","0","0","0","0","2359.878173828125","739.6409912109375","841.1945190429688","779.0123291015625","12.464500427246094","20.11829948425293","15.010299682617188","40.097801208496094","0","0","0","0","50.040000915527344","K542T60040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","407.6910095214844","406.93499755859375","406.0350036621094","406.9100036621094","234.5570068359375","235.53500366210938","234.6750030517578"
"2023-09-12T21:57:59.107Z","2023","09","0","0","0","0","0","0","0.9369999766349792","0.949999988079071","0.8510000109672546","2359.878173828125","0","0","0","4501.10009765625","948","0.007000000216066837","0","0","0","0","0","2359.878173828125","739.6409912109375","841.1945190429688","779.0123291015625","12.464500427246094","20.11829948425293","15.010299682617188","40.097801208496094","0","0","0","0","50.040000915527344","K542T60040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","408.29901123046875","407.2139892578125","406.61700439453125","407.40899658203125","234.89100646972656","235.7570037841797","235.13499450683594"
"2023-09-12T21:57:30.246Z","2023","09","0","0","0","0","0","0","0.8420000076293945","0.8709999918937683","0.7480000257492065","2359.878173828125","0","0","0","4501.10009765625","948","0.007000000216066837","0","0","0","0","0","2359.878173828125","739.6409912109375","841.1945190429688","779.0123291015625","12.464500427246094","20.11829948425293","15.010299682617188","40.097801208496094","0","0","0","0","50.040000915527344","K542T60040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","407.7909851074219","407.1449890136719","406.3949890136719","407.20001220703125","234.656005859375","235.54200744628906","234.70899963378906"
"2023-09-12T21:57:00.933Z","2023","09","0","0","0","0","0","0","0.8840000033378601","0.8870000243186951","0.859000027179718","2359.878173828125","0","0","0","4501.10009765625","948","0.007000000216066837","0","0","0","0","0","2359.878173828125","739.6409912109375","841.1945190429688","779.0123291015625","12.464500427246094","20.11829948425293","15.010299682617188","40.097801208496094","0","0","0","0","50.040000915527344","K542T60040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","408.1730041503906","407.447998046875","406.5690002441406","407.4159851074219","234.83799743652344","235.83999633789062","235.02000427246094"
"2023-09-12T21:56:32.279Z","2023","09","0","0","0","0","0","0","0.9419999718666077","1.0219999551773071","0.8080000281333923","2359.878173828125","0","0","0","4501.10009765625","948","0.007000000216066837","0","0","0","0","0","2359.878173828125","739.6409912109375","841.1945190429688","779.0123291015625","12.464500427246094","20.11829948425293","15.010299682617188","40.097801208496094","0","0","0","0","50.040000915527344","K542T60040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","407.9670104980469","407.25","406.239990234375","407.1759948730469","234.59100341796875","235.7969970703125","234.75"
"2023-09-12T21:56:03.031Z","2023","09","0","0","0","0","0","0","0.8360000252723694","0.8709999918937683","0.7730000019073486","2359.878173828125","0","0","0","4501.10009765625","948","0.006000000052154064","0","0","0","0","0","2359.878173828125","739.6409912109375","841.1945190429688","779.0123291015625","12.464500427246094","20.11829948425293","15.010299682617188","40.097801208496094","0","0","0","0","50.040000915527344","K542T60040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","407.81201171875","407.010986328125","406.0469970703125","406.97900390625","234.427001953125","235.69000244140625","234.66299438476562"
"2023-09-12T21:55:33.994Z","2023","09","0","0","0","0","0","0","0.8560000061988831","0.9229999780654907","0.8149999976158142","2359.878173828125","0","0","0","4501.10009765625","948","0.007000000216066837","0","0","0","0","0","2359.878173828125","739.6409912109375","841.1945190429688","779.0123291015625","12.464500427246094","20.11829948425293","15.010299682617188","40.097801208496094","0","0","0","0","50.040000915527344","K542T60040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","407.6449890136719","406.8800048828125","405.760986328125","406.7850036621094","234.38699340820312","235.61399841308594","234.55099487304688"
"2023-09-12T21:55:05.063Z","2023","09","0","0","0","0","0","0","0.8370000123977661","0.8479999899864197","0.7770000100135803","2359.878173828125","0","0","0","4501.10009765625","948","0.007000000216066837","0","0","0","0","0","2359.878173828125","739.6409912109375","841.1945190429688","779.0123291015625","12.464500427246094","20.11829948425293","15.010299682617188","40.097801208496094","0","0","0","0","50.040000915527344","K542T60040","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","406.64599609375","406.3089904785156","405.16400146484375","406.14599609375","233.70399475097656","235.27499389648438","234.0469970703125"
