,0
0,2.2694620697121404
1,1.0221213000097749
2,2.124027873820262
3,30.746503414755264
4,18.31158200822594
5,51.14006747232393
6,4.028642798840014
7,5.857819352176534
8,3.42728643922948
9,3.7391267244016917
10,27.337291259536386
11,34.471131430614264
12,62.55226422409752
13,13.160370549917896
14,2.847123731934229
15,2.649746817789359
16,2.940086652628729
17,3.0195715012214728
18,1e-17
19,3.7391253231292163
20,3.726144018092513
21,3.755052413441689
22,3.738279159589845
23,3.710100125132638
24,3.784146431356344
25,3.73899172490467
26,3.7391597569665476
27,2.3978346830243478
28,2.538039866143507
29,1.5969294532976717
30,2.4195960756126222
31,4.4809565926076775
32,11.532745376677925
33,11.275183830015923
34,116.95310638931699
35,6.47895296005536
36,6.00376423701446
37,71.59487314845653
38,10.72721207291269
39,8.440476784163176
40,117.02055613306739
41,8.263449288415329
42,7.918968910490157
43,101.29686540150361
44,15.99691510062478
45,9.648727779285288
46,167.09608569342984
47,16.675381231035797
48,12.027400236304935
49,137.48953182005027
50,0.1845004918996037
51,0.02690344437905314
52,0.018134719083000055
53,10.736637107400394
54,6.833137925227961
55,67.89040081998397
56,8.24906920254006
57,4.148572040941594
58,48.86781316516701
59,10.943927658883114
60,13.933483345270613
61,84.14961351363337
62,1.4303926941841494
63,1.5984064254355002
64,51.021762789934066
65,11.351724308203064
66,8.207573257432593
67,94.30785666114154
68,2.8210915496396733
69,2.510416609533507
70,55.37682973172561
71,11.001847905271475
72,7.625230001979822
73,111.41401476480713
74,14.277818166040975
75,7.464605211862663
76,58.896505379316835
77,4.851399860169056
78,4.922199478525122
79,4.509977649491304
80,5.51343529017719
81,4.443450202393667
82,4.555533124139682
83,4.344452166315951
84,4.496344691954132
85,3.8627460705560854
86,4.534957859748284
87,4.745723790715876
