,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
0,0.0008562912579204048,0.0008603970778673732,0.000811127238503752,0.022937838128417445,0.015475741953434591,0.03744916818261176,0.0013932410882835095,0.0013795550399214557,0.001424719032146347,0.742879469697424,0.0043882074450726375,0.004105362228056098,0.01414180726506231,0.0006131355566812374,0.0007048321704398111,0.0007741748861727971,0.0007271860820612793,0.0006158727745111764,0.00045574585096292965,0.742879469697424,0.2587390846063266,0.2510432367423127,0.2374672162516926,0.03043351286518124,0.039523110330600436,0.030545374113906554,0.0997412758735542,0.0008229885021709411,0.0008225323059972248,0.0008170578703373465,0.000833024953951504,0.023279533712322067,0.0020250809192170825,0.0034301831895924982,0.0027367560866461598,0.008320669039182344,0.0034301831895924982,0.01186079702937908,0.0028143104694648433,0.0034301831895924982,0.0072987765580126195,0.005957542730860878,0.0014457043280549056,0.00501776632232939,0.001240413385090006,0.0014457043280549056,0.0027367560866461598,0.0035442337013766594,0.0014457043280549056,0.0027367560866461598,0.04607595056462753,0.04607595056462753,0.04607595056462753,0.0043882074450726375,0.005930170416602681,0.01414180726506231,0.012253131068360226,0.004105362228056098,0.020984837972111998,0.0043882074450726375,0.004105362228056098,0.00957978679369585,0.006746772063574551,0.008389099172225571,0.018703827736428768,0.0028143104694648433,0.0034301831895924982,0.0072987765580126195,0.007531439706468671,0.0024356628051468814,0.0072987765580126195,0.0020250809192170825,0.0024356628051468814,0.00501776632232939,0.009890004324970584,0.0034301831895924982,0.01186079702937908,0.0005963167591342415,0.0005147642561358329,0.0005061662145206376,0.000486877534941634,0.18483208365458684,0.18453555510838432,0.18438363626260934,0.1846423103970026,0.10659616827933924,0.10690547738826366,0.10671387336379715
1,0.0008562912579204048,0.0008581160698070308,0.0008179702898765401,0.02624302321291879,0.016374916494628914,0.04169367241899219,0.001399171720117104,0.0013654127138104022,0.0014292810482670318,0.7428805834719532,0.004192040425582063,0.00501776632232939,0.013489438198435089,0.0006131355566812374,0.0007020949662057525,0.0007732624666336036,0.0007285546705824282,0.0006099421426775819,0.00045574585096292965,0.7428805834719532,0.2587395858048647,0.25104365440776116,0.23746743900659842,0.030433739100632472,0.03952343054077757,0.030545464608087047,0.09974191629390844,0.0008229885021709411,0.0008252695102312834,0.0008138644699295717,0.0008339373462989366,0.023279533712322067,0.0028553687233180496,0.0031929581337828057,0.004798789548536524,0.00925588375789428,0.005930170416602681,0.006970310962255145,0.0028553687233180496,0.0022805540395095135,0.006970310962255145,0.006856260450470984,0.0022805540395095135,0.002627267699749727,0.0020524530159411907,0.0031929581337828057,0.004798789548536524,0.0044566380131840395,0.0022805540395095135,0.004798789548536524,0.04607595056462753,0.04607595056462753,0.04607595056462753,0.0056883834534393485,0.00501776632232939,0.011313354224760564,0.014661877320354453,0.004105362228056098,0.017832481896008685,0.004192040425582063,0.0031929581337828057,0.009141833246110117,0.007932897125088925,0.00957978679369585,0.015660960917358236,0.0026956978327929535,0.0031929581337828057,0.006970310962255145,0.00942924015294621,0.005930170416602681,0.006970310962255145,0.0020524530159411907,0.0022805540395095135,0.002627267699749727,0.006856260450470984,0.0013681499452362217,0.011313354224760564,0.0005949148471100297,0.0005146419883826521,0.0005050571849537839,0.0004867069168384866,0.1849187631573173,0.18447716547869406,0.1841970511846148,0.18437497666564528,0.10666369086016848,0.10689042054884779,0.10675675368316913
2,0.0008544664460337787,0.0008645028978143416,0.000833024953951504,0.023939659174381137,0.016605754967157146,0.041484731797870524,0.0013827484403292302,0.0014333867866387173,0.0014169636156178874,0.7428817529352088,0.0044566380131840395,0.006039658803499114,0.01186079702937908,0.0006158727745111764,0.0007007263504928427,0.0007691566466866352,0.0007267298586958021,0.0006085735405605525,0.00045574585096292965,0.7428817529352088,0.2587400591590396,0.25104401638448315,0.2374677174502307,0.030433968816629107,0.03952370202331904,0.03054560034935779,0.09974250798662705,0.0008239008945183736,0.0008229885021709411,0.0008152330584507205,0.0008343935424726528,0.02328865796209752,0.0028553687233180496,0.003247702327231022,0.00501776632232939,0.008457530175405148,0.004178354485987053,0.00957978679369585,0.0020524530159411907,0.002317050168474991,0.0072987765580126195,0.008457530175405148,0.003247702327231022,0.00501776632232939,0.00045574585096292965,0.0013863980097189607,0.0027367560866461598,0.0020524530159411907,0.0013863980097189607,0.0027367560866461598,0.04607595056462753,0.04607595056462753,0.04607595056462753,0.0044566380131840395,0.006039658803499114,0.01186079702937908,0.014059690757355896,0.004178354485987053,0.018703827736428768,0.0044566380131840395,0.003247702327231022,0.0072987765580126195,0.006856260450470984,0.007900963121011175,0.01186079702937908,0.0028553687233180496,0.004178354485987053,0.0072987765580126195,0.0044566380131840395,0.004178354485987053,0.00501776632232939,0.0028553687233180496,0.002317050168474991,0.0072987765580126195,0.010058798595134788,0.00045574585096292965,0.01186079702937908,0.0005946009862090867,0.000514678941985804,0.0005052214197910448,0.0004861918640981607,0.18509851244413925,0.18464824124637028,0.18447578718271423,0.1846911215657423,0.10677089861968923,0.10702864692900516,0.1069460744698509
3,0.0008489920103739004,0.0008640466744488643,0.0008261819025787159,0.023327434718438688,0.016569257968055317,0.0422484156675947,0.0014028212895068344,0.0013768178084956357,0.0014073833056275189,0.7428828110210114,0.005254991595673169,0.0053051736642336575,0.010592555025090116,0.000617697572801922,0.0007007263504928427,0.000770525262399545,0.0007148686222203741,0.0006154165647415797,0.00045574585096292965,0.7428828110210114,0.2587405603575777,0.2510444618942948,0.23746794020513654,0.030434149804990093,0.039523976986405925,0.03054569084353828,0.09974310664043645,0.0008243571178838509,0.0008220760826317475,0.0008202512979368824,0.0008366745505329952,0.023279533712322067,0.0020524530159411907,0.0033663149639029124,0.00298766729958495,0.00925588375789428,0.0053051736642336575,0.008056071886648544,0.0028553687233180496,0.0033663149639029124,0.008056071886648544,0.008457530175405148,0.002394604551293675,0.00045574585096292965,0.00125409943345206,0.0014228941386844381,0.005524150438026523,0.0028553687233180496,0.002394604551293675,0.005524150438026523,0.04607595056462753,0.04607595056462753,0.04607595056462753,0.0044566380131840395,0.007248594489452131,0.013124476908780313,0.014858044339845028,0.004338025376512149,0.020729364199217303,0.0044566380131840395,0.0053051736642336575,0.008056071886648544,0.006057906867981853,0.00822030490206137,0.013124476908780313,0.0044566380131840395,0.0033663149639029124,0.00298766729958495,0.006856260450470984,0.004338025376512149,0.00298766729958495,0.0020524530159411907,0.002394604551293675,0.008056071886648544,0.007654614032960114,0.00045574585096292965,0.010592555025090116,0.0005952072673074514,0.0005149832313868872,0.000504678539682341,0.0004870367495000266,0.18568199107559363,0.1850583608723637,0.18495936023890455,0.1852070776163674,0.10703548968126858,0.10726542147171918,0.10725994309325396
4,0.0008494482065476167,0.0008599408545018959,0.0008284629106390583,0.025432807931694296,0.015648185575454436,0.04132688558327325,0.0014306496639799415,0.0014151387221559787,0.001436124018064537,0.7428839247955406,0.0051728750879667575,0.0064046205282220665,0.010058798595134788,0.0006158727745111764,0.0006993577347799329,0.000770525262399545,0.0007153248183940904,0.0006085735405605525,0.00045574585096292965,0.7428839247955406,0.25874100586738935,0.25104485171538,0.23746821864876883,0.030434379520986727,0.039524297196583055,0.030545830065354423,0.09974369833315508,0.0008257257064049996,0.0008229885021709411,0.0008207074941105987,0.0008375869700721887,0.023279533712322067,0.0028143104694648433,0.0034301831895924982,0.007654614032960114,0.008320669039182344,0.005410099926242362,0.005254991595673169,0.0028143104694648433,0.0034301831895924982,0.007654614032960114,0.008320669039182344,0.0014457043280549056,0.0028553687233180496,0.001240413385090006,0.0024356628051468814,0.0028553687233180496,0.0028143104694648433,0.0024356628051468814,0.005254991595673169,0.04607595056462753,0.04607595056462753,0.04607595056462753,0.0051728750879667575,0.0064046205282220665,0.012458421467489907,0.01618559222740176,0.005410099926242362,0.019661851339306643,0.0043882074450726375,0.004420141449150386,0.007654614032960114,0.012253131068360226,0.008389099172225571,0.014858044339845028,0.003598977894824876,0.0024356628051468814,0.005254991595673169,0.008320669039182344,0.0034301831895924982,0.005254991595673169,0.0028143104694648433,0.0024356628051468814,0.005254991595673169,0.009890004324970584,0.0014457043280549056,0.017262229337087875,0.0005941990647902574,0.0005148436356840312,0.0005041548195682075,0.000486691859400852,0.18518746126247287,0.1844196807908087,0.184307454084816,0.18454832174892463,0.10675629425117586,0.10702545874941549,0.10688175399079292
5,0.0008603970778673732,0.0008631342821014318,0.0007846675341270764,0.02378911166349515,0.0174789246133687,0.045597852406357026,0.0013676937218707445,0.0013740805770698162,0.001409208090322384,0.7428850942587962,0.005254991595673169,0.005638200949810685,0.013124476908780313,0.0006131355566812374,0.0006970767267195906,0.0007677880581654864,0.0007162372107415229,0.0006090297367342689,0.00045574585096292965,0.7428850942587962,0.25874147922156426,0.2510452415364652,0.23746844140367465,0.030434560509347713,0.03952456867912453,0.030545920559534916,0.09974429002587368,0.0008257257064049996,0.0008234446983446573,0.0008179702898765401,0.0008362183543592789,0.023284096707346144,0.0020524530159411907,0.003562481765859398,0.005254991595673169,0.008457530175405148,0.003562481765859398,0.007654614032960114,0.0028553687233180496,0.003562481765859398,0.010058798595134788,0.008457530175405148,0.0014913244892617527,0.0028553687233180496,0.0020524530159411907,0.0025269031275605754,0.005254991595673169,0.00125409943345206,0.0014913244892617527,0.007654614032960114,0.04607595056462753,0.04607595056462753,0.04607595056462753,0.0044566380131840395,0.005638200949810685,0.013124476908780313,0.011660067885000777,0.00460262252904595,0.020729364199217303,0.0028553687233180496,0.00460262252904595,0.008056071886648544,0.007654614032960114,0.007709358226408329,0.013124476908780313,0.0028553687233180496,0.003562481765859398,0.005524150438026523,0.005254991595673169,0.00460262252904595,0.005524150438026523,0.0020524530159411907,0.0025269031275605754,0.008056071886648544,0.010857152177623917,0.0014913244892617527,0.012458421467489907,0.0005924814700171178,0.0005143869772503785,0.0005039577404826705,0.0004856279987479319,0.18479603912638748,0.1844520637852435,0.18428829716291475,0.18451137227892034,0.10650994820860202,0.1068990871069027,0.10680602428390204
6,0.0008562912579204048,0.0008676962982221165,0.0008384993624196213,0.026016290043694074,0.016841154694436755,0.039835562372024264,0.001344883641267321,0.0014260876478592568,0.0014571093139730954,0.7428862080333253,0.0036537223058071802,0.004420141449150386,0.012458421467489907,0.000611766954564208,0.0006966205305458743,0.0007682442543392027,0.0007089379903867795,0.0006040115108439873,0.00045574585096292965,0.7428861523445989,0.2587419804201024,0.25104560351318717,0.23746871984730694,0.030434790225344347,0.03952484364221141,0.030546056300805653,0.09974488171859229,0.0008257257064049996,0.0008234446983446573,0.0008225323059972248,0.0008362183543592789,0.023279533712322067,0.0028553687233180496,0.0034301831895924982,0.00298766729958495,0.010058798595134788,0.004420141449150386,0.010592555025090116,0.0020524530159411907,0.00460262252904595,0.008056071886648544,0.006856260450470984,0.0014913244892617527,0.00298766729958495,0.0020524530159411907,0.0014913244892617527,0.00298766729958495,0.0044566380131840395,0.0014913244892617527,0.008056071886648544,0.04607595056462753,0.04607595056462753,0.04607595056462753,0.0044566380131840395,0.0064046205282220665,0.013124476908780313,0.016459314499847368,0.004420141449150386,0.020729364199217303,0.0044566380131840395,0.005410099926242362,0.013124476908780313,0.006057906867981853,0.007394579005314042,0.013124476908780313,0.0028553687233180496,0.0034301831895924982,0.005524150438026523,0.007654614032960114,0.0064046205282220665,0.005524150438026523,0.0028553687233180496,0.0024356628051468814,0.008056071886648544,0.006856260450470984,0.00045574585096292965,0.015660960917358236,0.000592454550173762,0.0005149243816182178,0.0005043518986537442,0.0004846695163656631,0.18515826644762773,0.18455106441870264,0.18441192613564955,0.18467561225542395,0.10675401797448192,0.10703366587547711,0.10686989229205757
7,0.0008512730184342428,0.0008676962982221165,0.0008316563382385942,0.025172772904048225,0.017315149289676448,0.0403925853778661,0.0013476208726931403,0.0013672375528887889,0.0013553762892216002,0.7428873218078544,0.0054283479907251,0.005410099926242362,0.01186079702937908,0.0006135917528549535,0.000696164334372158,0.0007696128700521124,0.0007048321704398111,0.0006149603685678634,0.00045574585096292965,0.7428873218078544,0.25874242592991403,0.25104596548990915,0.23746894260221277,0.030434971213705333,0.039525118605298296,0.03054615027553155,0.0997454734113109,0.0008252695102312834,0.0008225323059972248,0.0008211636902843149,0.0008366745505329952,0.023274972457570688,0.0029420469208440154,0.0024812829663537284,0.00501776632232939,0.00874949920712897,0.004506820081744527,0.0072987765580126195,0.002111759334277136,0.0024812829663537284,0.0072987765580126195,0.006856260450470984,0.001468514408658329,0.0027367560866461598,0.00125409943345206,0.001468514408658329,0.0027367560866461598,0.0020524530159411907,0.003494051415282084,0.00501776632232939,0.04607595056462753,0.04607595056462753,0.04607595056462753,0.0054283479907251,0.0064046205282220665,0.016422817500745538,0.01372666347177887,0.004506820081744527,0.018703827736428768,0.0037723347249449825,0.003494051415282084,0.00957978679369585,0.00791921162056209,0.008562456437413853,0.01414180726506231,0.0029420469208440154,0.004506820081744527,0.0072987765580126195,0.00791921162056209,0.005524150438026523,0.0027367560866461598,0.002111759334277136,0.003494051415282084,0.0072987765580126195,0.00874949920712897,0.001468514408658329,0.01186079702937908,0.0005927483435551125,0.0005149950937926083,0.0005021822000669137,0.0004870627516214497,0.1858316266835839,0.18536492731151008,0.18527414076520338,0.18550863207013266,0.10716048998889237,0.1074168808855009,0.1073657864789765
8,0.0008576598464415535,0.0008640466744488643,0.0008070214185567836,0.024519035983077402,0.018621711228722356,0.03961430410071936,0.0013407778485121135,0.0013398654017811589,0.0013526390577957806,0.7428883242049307,0.005254991595673169,0.006819764321505506,0.01186079702937908,0.0006126793605075211,0.0006947957186592482,0.0007682442543392027,0.0007020949662057525,0.0006135917528549535,0.00045574585096292965,0.7428883242049307,0.25874292712845215,0.25104635531099434,0.2374691653571186,0.03043520092970197,0.03952534484074953,0.030546240769712043,0.09974606510402949,0.0008243571178838509,0.0008220760826317475,0.0008193388783976889,0.0008366745505329952,0.023270409462546607,0.0028964267596371684,0.0036354740237903535,0.0072987765580126195,0.00859895256637933,0.004698424976347372,0.01414180726506231,0.0028964267596371684,0.0036354740237903535,0.0027367560866461598,0.007786912609227014,0.0036354740237903535,0.0027367560866461598,0.0012677854818141142,0.002577085413655151,0.0027367560866461598,0.0012677854818141142,0.002577085413655151,0.0072987765580126195,0.04607595056462753,0.04607595056462753,0.04607595056462753,0.0044566380131840395,0.006819764321505506,0.01414180726506231,0.011660067885000777,0.0036354740237903535,0.020984837972111998,0.0044566380131840395,0.0036354740237903535,0.00957978679369585,0.007654614032960114,0.008941104101731816,0.020984837972111998,0.0036537223058071802,0.005756813586482575,0.00501776632232939,0.0061582714401710046,0.004698424976347372,0.0072987765580126195,0.0020843871287859837,0.0036354740237903535,0.00501776632232939,0.01186079702937908,0.0015141345698651762,0.01186079702937908,0.0005920530910148691,0.0005149686294112487,0.0005021493558186376,0.00048642635224884574,0.185286461895932,0.18514822855468382,0.18500954970362402,0.1852919333133064,0.10684388565680208,0.10712673565956855,0.10705511299625389
9,0.0008503606260868102,0.0008676962982221165,0.0008239008945183736,0.024377156770519003,0.018050546766905814,0.04354129210211378,0.0013175115445432128,0.0013015444337372943,0.0013175115445432128,0.7428894379794598,0.0043882074450726375,0.005524150438026523,0.015660960917358236,0.0006158727745111764,0.0006952519148329645,0.0007700690662258287,0.0007007263504928427,0.000611766954564208,0.00045574585096292965,0.7428893822907334,0.2587433726382638,0.25104671728771627,0.23746941595638765,0.030435381918062956,0.03952561980383641,0.030546376510982784,0.09974661503020327,0.0008239008945183736,0.0008220760826317475,0.0008188826822239726,0.0008362183543592789,0.02326128695304385,0.0028964267596371684,0.0024812829663537284,0.005524150438026523,0.007786912609227014,0.005524150438026523,0.013124476908780313,0.0028964267596371684,0.0024812829663537284,0.008056071886648544,0.009415553778283027,0.001468514408658329,0.005524150438026523,0.0012677854818141142,0.001468514408658329,0.005524150438026523,0.0020843871287859837,0.001468514408658329,0.005524150438026523,0.04607595056462753,0.04607595056462753,0.04607595056462753,0.0037130284066090374,0.006536919104488967,0.013124476908780313,0.0151180793674911,0.004506820081744527,0.01819288193091208,0.004525068146227266,0.003494051415282084,0.010592555025090116,0.007786912609227014,0.00957978679369585,0.015660960917358236,0.004525068146227266,0.003494051415282084,0.005524150438026523,0.006970310962255145,0.005524150438026523,0.005524150438026523,0.0020843871287859837,0.0024812829663537284,0.008056071886648544,0.009415553778283027,0.001468514408658329,0.013124476908780313,0.0005912364952413177,0.0005146912598535215,0.0005013017308468545,0.00048673474420686465,0.1851897445002576,0.18464413420279407,0.1846340963098502,0.1848649260810149,0.106766791576113,0.10693102459152583,0.10703594911326185
