timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-02-01T09:15:07,ESN_RidgeRegressionTrainer_train,2d26406d-44ed-47ef-858e-4cff762bad8c,11.751556158065796,4.764927965632149e-05,4.054720839981429e-06,42.5,0.0,0.332643985748291,0.0001387326667706,0,1.085756254205705e-06,0.0001398184230248,Italy,ITA,,,,Linux-6.1.0-rpi4-rpi-v8-aarch64-with-glibc2.36,3.11.2,2.3.1,4,Cortex-A72,,,12.1097,43.1479,0.8870506286621094,machine,N,1.0
2024-02-01T09:15:39,ESN_RidgeRegressionTrainer_test,e56f20cc-4974-4db5-8e12-4ce6eb78a20d,19.117947578430176,7.751765494771444e-05,4.054705905521665e-06,42.5,0.0,0.332643985748291,0.0002256956166691,0,1.7662956524371038e-06,0.0002274619123215,Italy,ITA,,,,Linux-6.1.0-rpi4-rpi-v8-aarch64-with-glibc2.36,3.11.2,2.3.1,4,Cortex-A72,,,12.1097,43.1479,0.8870506286621094,machine,N,1.0
2024-02-01T09:49:09,LSTM_BPTTTrainer_train,6917fca8-f220-463b-8142-0d37ce7e451d,2004.2305076122284,0.0081266223689173,4.054734392102988e-06,42.5,0.0,0.332643985748291,0.0236609603406654,0,0.000185182399281,0.0238461427399465,Italy,ITA,,,,Linux-6.1.0-rpi4-rpi-v8-aarch64-with-glibc2.36,3.11.2,2.3.1,4,Cortex-A72,,,12.1097,43.1479,0.8870506286621094,machine,N,1.0
2024-02-01T09:50:45,LSTM_BPTTTrainer_test,20aac592-3093-41d1-8061-dc4bad395bb5,72.29323220252991,0.00029312981937625754,4.0547339003331966e-06,42.5,0.0,0.332643985748291,0.000853458231025272,0,6.679621684158121e-06,0.0008601378527094302,Italy,ITA,,,,Linux-6.1.0-rpi4-rpi-v8-aarch64-with-glibc2.36,3.11.2,2.3.1,4,Cortex-A72,,,12.1097,43.1479,0.8870506286621094,machine,N,1.0
